timestamp,index,memory_used_mib,utilization_gpu_percent,power_draw_w,power_limit_w
2026/08/31 17:02:46.707, 4, 0, 0, 80.24, 700.00
2026/08/31 17:02:46.729, 5, 5825, 18, 131.20, 700.00
2026/08/31 17:02:46.752, 6, 0, 0, 75.53, 700.00
2026/08/31 17:02:46.816, 7, 0, 0, 72.46, 700.00
2026/08/31 17:02:52.113, 0, 0, 0, 73.22, 700.00
2026/08/31 17:02:52.116, 1, 5825, 18, 132.31, 700.00
2026/08/31 17:02:52.120, 2, 0, 0, 74.46, 700.00
2026/08/31 17:02:52.126, 3, 0, 0, 74.85, 700.00
2026/08/31 17:02:52.131, 4, 0, 0, 80.02, 700.00
2026/08/31 17:02:52.136, 5, 0, 0, 102.90, 700.00
2026/08/31 17:02:52.142, 6, 0, 0, 75.51, 700.00
2026/08/31 17:02:52.147, 7, 0, 0, 72.50, 700.00
2026/08/31 17:02:57.344, 0, 0, 0, 73.15, 700.00
2026/08/31 17:02:57.350, 1, 5825, 18, 133.62, 700.00
2026/08/31 17:02:57.352, 2, 0, 0, 74.46, 700.00
2026/08/31 17:02:57.355, 3, 0, 0, 74.81, 700.00
2026/08/31 17:02:57.359, 4, 0, 0, 79.96, 700.00
2026/08/31 17:02:57.362, 5, 0, 0, 76.03, 700.00
2026/08/31 17:02:57.365, 6, 0, 0, 75.45, 700.00
2026/08/31 17:02:57.368, 7, 0, 0, 72.51, 700.00
2026/08/31 17:03:02.567, 0, 0, 0, 73.18, 700.00
2026/08/31 17:03:02.573, 1, 5825, 18, 132.90, 700.00
2026/08/31 17:03:02.575, 2, 0, 0, 74.42, 700.00
2026/08/31 17:03:02.578, 3, 0, 0, 74.75, 700.00
2026/08/31 17:03:02.582, 4, 0, 0, 79.86, 700.00
2026/08/31 17:03:02.586, 5, 0, 0, 75.95, 700.00
2026/08/31 17:03:02.591, 6, 0, 0, 75.39, 700.00
2026/08/31 17:03:02.596, 7, 0, 0, 72.50, 700.00
2026/08/31 17:03:07.834, 0, 0, 0, 73.15, 700.00
2026/08/31 17:03:07.838, 1, 5825, 19, 133.23, 700.00
2026/08/31 17:03:07.841, 2, 0, 0, 74.45, 700.00
2026/08/31 17:03:07.846, 3, 0, 0, 74.75, 700.00
2026/08/31 17:03:07.849, 4, 0, 0, 79.80, 700.00
2026/08/31 17:03:07.853, 5, 0, 0, 75.87, 700.00
2026/08/31 17:03:07.856, 6, 0, 0, 75.38, 700.00
2026/08/31 17:03:07.859, 7, 0, 0, 72.51, 700.00
