timestamp,index,memory_used_mib,utilization_gpu_percent,power_draw_w,power_limit_w
2026/08/31 19:39:22.484, 5, 0, 0, 125.01, 700.00
2026/08/31 19:39:22.487, 6, 5931, 19, 131.54, 700.00
2026/08/31 19:39:22.490, 7, 5833, 19, 126.49, 700.00
2026/08/31 19:39:27.633, 0, 0, 0, 73.85, 700.00
2026/08/31 19:39:27.637, 1, 5935, 19, 136.77, 700.00
2026/08/31 19:39:27.639, 2, 0, 0, 74.90, 700.00
2026/08/31 19:39:27.643, 3, 0, 0, 75.74, 700.00
2026/08/31 19:39:27.646, 4, 0, 0, 81.21, 700.00
2026/08/31 19:39:27.649, 5, 0, 0, 76.63, 700.00
2026/08/31 19:39:27.652, 6, 5931, 19, 130.82, 700.00
2026/08/31 19:39:27.654, 7, 5833, 19, 127.86, 700.00
2026/08/31 19:39:32.794, 0, 0, 0, 73.80, 700.00
2026/08/31 19:39:32.798, 1, 5935, 19, 136.71, 700.00
2026/08/31 19:39:32.800, 2, 0, 0, 74.86, 700.00
2026/08/31 19:39:32.803, 3, 0, 0, 75.66, 700.00
2026/08/31 19:39:32.806, 4, 0, 0, 81.04, 700.00
2026/08/31 19:39:32.810, 5, 0, 0, 76.48, 700.00
2026/08/31 19:39:32.813, 6, 5931, 19, 132.34, 700.00
2026/08/31 19:39:32.815, 7, 0, 0, 119.25, 700.00
2026/08/31 19:39:37.965, 0, 0, 0, 73.79, 700.00
2026/08/31 19:39:37.969, 1, 5935, 19, 136.72, 700.00
2026/08/31 19:39:37.971, 2, 0, 0, 74.85, 700.00
2026/08/31 19:39:37.974, 3, 0, 0, 75.50, 700.00
2026/08/31 19:39:37.977, 4, 0, 0, 80.93, 700.00
2026/08/31 19:39:37.980, 5, 0, 0, 76.32, 700.00
2026/08/31 19:39:37.984, 6, 5931, 19, 133.45, 700.00
2026/08/31 19:39:37.986, 7, 0, 0, 72.85, 700.00
2026/08/31 19:39:46.325, 0, 0, 0, 73.78, 700.00
2026/08/31 19:39:46.422, 1, 5935, 19, 137.61, 700.00
2026/08/31 19:39:46.505, 2, 0, 0, 74.75, 700.00
2026/08/31 19:39:46.548, 3, 0, 0, 75.32, 700.00
2026/08/31 19:39:46.622, 4, 0, 0, 81.11, 700.00
2026/08/31 19:39:46.667, 5, 0, 0, 76.22, 700.00
2026/08/31 19:39:46.741, 6, 5931, 20, 134.58, 700.00
2026/08/31 19:39:46.769, 7, 0, 0, 72.64, 700.00
2026/08/31 19:39:52.060, 0, 0, 0, 73.71, 700.00
2026/08/31 19:39:52.064, 1, 5935, 19, 135.99, 700.00
2026/08/31 19:39:52.066, 2, 0, 0, 74.76, 700.00
2026/08/31 19:39:52.069, 3, 0, 0, 75.27, 700.00
2026/08/31 19:39:52.072, 4, 0, 0, 80.97, 700.00
2026/08/31 19:39:52.075, 5, 0, 0, 76.15, 700.00
2026/08/31 19:39:52.078, 6, 5931, 20, 134.11, 700.00
2026/08/31 19:39:52.081, 7, 0, 0, 72.63, 700.00
2026/08/31 19:39:57.340, 0, 0, 0, 73.64, 700.00
2026/08/31 19:39:57.349, 1, 5935, 19, 136.00, 700.00
2026/08/31 19:39:57.354, 2, 0, 0, 74.72, 700.00
2026/08/31 19:39:57.366, 3, 0, 0, 75.19, 700.00
2026/08/31 19:39:57.379, 4, 0, 0, 80.90, 700.00
2026/08/31 19:39:57.384, 5, 0, 0, 76.11, 700.00
2026/08/31 19:39:57.395, 6, 5931, 20, 135.32, 700.00
2026/08/31 19:39:57.405, 7, 0, 0, 72.57, 700.00
