timestamp,index,memory_used_mib,utilization_gpu_percent,power_draw_w,power_limit_w
2026/09/01 04:18:57.133, 4, 0, 0, 80.70, 700.00
2026/09/01 04:18:57.137, 5, 0, 0, 76.29, 700.00
2026/09/01 04:18:57.141, 6, 0, 0, 75.44, 700.00
2026/09/01 04:18:57.145, 7, 0, 0, 72.25, 700.00
2026/09/01 04:19:02.402, 0, 0, 0, 73.31, 700.00
2026/09/01 04:19:02.405, 1, 5603, 19, 136.01, 700.00
2026/09/01 04:19:02.411, 2, 0, 0, 74.56, 700.00
2026/09/01 04:19:02.418, 3, 0, 0, 74.86, 700.00
2026/09/01 04:19:02.423, 4, 0, 0, 80.58, 700.00
2026/09/01 04:19:02.431, 5, 0, 0, 76.18, 700.00
2026/09/01 04:19:02.436, 6, 0, 0, 75.34, 700.00
2026/09/01 04:19:02.442, 7, 0, 0, 72.29, 700.00
2026/09/01 04:19:07.641, 0, 0, 0, 73.33, 700.00
2026/09/01 04:19:07.645, 1, 5603, 19, 134.86, 700.00
2026/09/01 04:19:07.648, 2, 0, 0, 74.55, 700.00
2026/09/01 04:19:07.651, 3, 0, 0, 74.81, 700.00
2026/09/01 04:19:07.657, 4, 0, 0, 80.39, 700.00
2026/09/01 04:19:07.660, 5, 0, 0, 76.12, 700.00
2026/09/01 04:19:07.663, 6, 0, 0, 75.34, 700.00
2026/09/01 04:19:07.668, 7, 0, 0, 72.22, 700.00
