timestamp,index,memory_used_mib,utilization_gpu_percent,power_draw_w,power_limit_w
2026/08/31 17:09:39.405, 1, 5825, 18, 133.21, 700.00
2026/08/31 17:09:39.408, 2, 0, 0, 74.55, 700.00
2026/08/31 17:09:39.414, 3, 0, 0, 75.04, 700.00
2026/08/31 17:09:39.417, 4, 4451, 19, 134.70, 700.00
2026/08/31 17:09:39.421, 5, 5825, 19, 130.62, 700.00
2026/08/31 17:09:39.423, 6, 0, 0, 75.60, 700.00
2026/08/31 17:09:39.427, 7, 0, 0, 72.53, 700.00
2026/08/31 17:09:46.616, 0, 0, 0, 73.24, 700.00
2026/08/31 17:09:46.631, 1, 5825, 18, 133.60, 700.00
2026/08/31 17:09:46.640, 2, 0, 0, 74.52, 700.00
2026/08/31 17:09:46.662, 3, 0, 0, 74.98, 700.00
2026/08/31 17:09:46.725, 4, 0, 11, 127.50, 700.00
2026/08/31 17:09:46.740, 5, 5825, 19, 130.15, 700.00
2026/08/31 17:09:46.752, 6, 0, 0, 75.53, 700.00
2026/08/31 17:09:46.820, 7, 0, 0, 72.48, 700.00
2026/08/31 17:09:52.140, 0, 0, 0, 73.25, 700.00
2026/08/31 17:09:52.146, 1, 5825, 19, 134.32, 700.00
2026/08/31 17:09:52.153, 2, 0, 0, 74.48, 700.00
2026/08/31 17:09:52.163, 3, 0, 0, 74.90, 700.00
2026/08/31 17:09:52.166, 4, 0, 0, 80.18, 700.00
2026/08/31 17:09:52.178, 5, 5825, 19, 130.20, 700.00
2026/08/31 17:09:52.185, 6, 0, 0, 75.50, 700.00
2026/08/31 17:09:52.189, 7, 0, 0, 72.46, 700.00
2026/08/31 17:09:57.403, 0, 0, 0, 73.21, 700.00
2026/08/31 17:09:57.411, 1, 5825, 19, 133.64, 700.00
2026/08/31 17:09:57.415, 2, 0, 0, 74.48, 700.00
2026/08/31 17:09:57.418, 3, 0, 0, 74.86, 700.00
2026/08/31 17:09:57.421, 4, 0, 0, 80.09, 700.00
2026/08/31 17:09:57.425, 5, 0, 0, 96.85, 700.00
2026/08/31 17:09:57.437, 6, 0, 0, 75.47, 700.00
2026/08/31 17:09:57.445, 7, 0, 0, 72.50, 700.00
2026/08/31 17:10:02.657, 0, 0, 0, 73.20, 700.00
2026/08/31 17:10:02.662, 1, 5825, 18, 133.05, 700.00
2026/08/31 17:10:02.667, 2, 0, 0, 74.44, 700.00
2026/08/31 17:10:02.682, 3, 0, 0, 74.80, 700.00
2026/08/31 17:10:02.694, 4, 0, 0, 80.05, 700.00
2026/08/31 17:10:02.697, 5, 0, 0, 76.02, 700.00
2026/08/31 17:10:02.700, 6, 0, 0, 75.46, 700.00
2026/08/31 17:10:02.703, 7, 0, 0, 72.53, 700.00
2026/08/31 17:10:07.890, 0, 0, 0, 73.17, 700.00
2026/08/31 17:10:07.916, 1, 5825, 19, 133.14, 700.00
2026/08/31 17:10:07.965, 2, 0, 0, 74.43, 700.00
2026/08/31 17:10:08.011, 3, 0, 0, 74.78, 700.00
2026/08/31 17:10:08.034, 4, 0, 0, 79.99, 700.00
2026/08/31 17:10:08.042, 5, 0, 0, 75.93, 700.00
2026/08/31 17:10:08.058, 6, 0, 0, 75.41, 700.00
2026/08/31 17:10:08.068, 7, 0, 0, 72.53, 700.00
2026/08/31 17:10:13.254, 0, 0, 0, 73.19, 700.00
2026/08/31 17:10:13.260, 1, 5825, 19, 132.44, 700.00
2026/08/31 17:10:13.263, 2, 0, 0, 74.42, 700.00
2026/08/31 17:10:13.267, 3, 0, 0, 74.75, 700.00
2026/08/31 17:10:13.278, 4, 0, 0, 79.87, 700.00
2026/08/31 17:10:13.288, 5, 0, 0, 75.89, 700.00
2026/08/31 17:10:13.291, 6, 0, 0, 75.39, 700.00
2026/08/31 17:10:13.294, 7, 0, 0, 72.53, 700.00
