timestamp,index,memory_used_mib,utilization_gpu_percent,power_draw_w,power_limit_w
2026/08/31 16:51:12.470, 4, 0, 0, 79.96, 700.00
2026/08/31 16:51:12.475, 5, 7479, 18, 130.82, 700.00
2026/08/31 16:51:12.479, 6, 6879, 20, 135.20, 700.00
2026/08/31 16:51:12.484, 7, 0, 0, 72.25, 700.00
2026/08/31 16:51:17.678, 0, 0, 0, 73.22, 700.00
2026/08/31 16:51:17.682, 1, 6891, 19, 135.40, 700.00
2026/08/31 16:51:17.686, 2, 0, 0, 74.47, 700.00
2026/08/31 16:51:17.689, 3, 0, 0, 74.80, 700.00
2026/08/31 16:51:17.694, 4, 0, 0, 79.99, 700.00
2026/08/31 16:51:17.699, 5, 7479, 19, 130.45, 700.00
2026/08/31 16:51:17.703, 6, 6879, 21, 136.09, 700.00
2026/08/31 16:51:17.706, 7, 0, 0, 72.22, 700.00
2026/08/31 16:51:22.894, 0, 0, 0, 73.18, 700.00
2026/08/31 16:51:22.900, 1, 0, 0, 127.80, 700.00
2026/08/31 16:51:22.903, 2, 0, 0, 74.48, 700.00
2026/08/31 16:51:22.906, 3, 0, 0, 74.83, 700.00
2026/08/31 16:51:22.912, 4, 0, 0, 80.04, 700.00
2026/08/31 16:51:22.919, 5, 7479, 19, 131.56, 700.00
2026/08/31 16:51:22.923, 6, 6879, 21, 137.74, 700.00
2026/08/31 16:51:22.926, 7, 0, 0, 72.28, 700.00
2026/08/31 16:51:28.117, 0, 0, 0, 73.19, 700.00
2026/08/31 16:51:28.123, 1, 0, 0, 79.18, 700.00
2026/08/31 16:51:28.126, 2, 0, 0, 74.53, 700.00
2026/08/31 16:51:28.130, 3, 0, 0, 74.75, 700.00
2026/08/31 16:51:28.134, 4, 0, 0, 79.93, 700.00
2026/08/31 16:51:28.139, 5, 7479, 19, 129.89, 700.00
2026/08/31 16:51:28.143, 6, 6879, 21, 138.63, 700.00
2026/08/31 16:51:28.146, 7, 0, 0, 72.24, 700.00
