timestamp,index,memory_used_mib,utilization_gpu_percent,power_draw_w,power_limit_w
2026/08/31 19:48:46.310, 3, 5577, 20, 132.29, 700.00
2026/08/31 19:48:46.328, 4, 4440, 0, 127.16, 700.00
2026/08/31 19:48:46.408, 5, 5845, 0, 128.11, 700.00
2026/08/31 19:48:46.424, 6, 5587, 22, 137.17, 700.00
2026/08/31 19:48:46.512, 7, 5817, 20, 124.06, 700.00
2026/08/31 19:48:51.809, 0, 0, 0, 73.90, 700.00
2026/08/31 19:48:51.825, 1, 5599, 22, 142.89, 700.00
2026/08/31 19:48:51.833, 2, 0, 0, 74.70, 700.00
2026/08/31 19:48:51.841, 3, 5577, 20, 132.60, 700.00
2026/08/31 19:48:51.859, 4, 0, 0, 80.32, 700.00
2026/08/31 19:48:51.882, 5, 5845, 9, 124.68, 700.00
2026/08/31 19:48:51.890, 6, 5931, 7, 154.64, 700.00
2026/08/31 19:48:51.900, 7, 5817, 20, 126.34, 700.00
2026/08/31 19:48:57.103, 0, 0, 0, 73.88, 700.00
2026/08/31 19:48:57.109, 1, 5599, 22, 143.11, 700.00
2026/08/31 19:48:57.113, 2, 0, 0, 74.66, 700.00
2026/08/31 19:48:57.118, 3, 5813, 0, 120.25, 700.00
2026/08/31 19:48:57.132, 4, 0, 0, 80.25, 700.00
2026/08/31 19:48:57.137, 5, 5845, 19, 125.92, 700.00
2026/08/31 19:48:57.145, 6, 5931, 20, 129.10, 700.00
2026/08/31 19:48:57.155, 7, 5817, 20, 128.23, 700.00
2026/08/31 19:49:02.454, 0, 0, 0, 73.89, 700.00
2026/08/31 19:49:02.461, 1, 5599, 23, 143.37, 700.00
2026/08/31 19:49:02.466, 2, 0, 0, 74.67, 700.00
2026/08/31 19:49:02.471, 3, 0, 0, 75.22, 700.00
2026/08/31 19:49:02.476, 4, 0, 0, 80.14, 700.00
2026/08/31 19:49:02.482, 5, 5845, 19, 130.55, 700.00
2026/08/31 19:49:02.486, 6, 5931, 20, 130.38, 700.00
2026/08/31 19:49:02.489, 7, 0, 0, 72.93, 700.00
2026/08/31 19:49:07.732, 0, 0, 0, 73.91, 700.00
2026/08/31 19:49:07.739, 1, 5599, 23, 145.58, 700.00
2026/08/31 19:49:07.744, 2, 0, 0, 74.62, 700.00
2026/08/31 19:49:07.751, 3, 0, 0, 75.11, 700.00
2026/08/31 19:49:07.757, 4, 0, 0, 80.10, 700.00
2026/08/31 19:49:07.766, 5, 5845, 19, 130.87, 700.00
2026/08/31 19:49:07.780, 6, 5931, 20, 130.15, 700.00
2026/08/31 19:49:07.787, 7, 0, 0, 72.81, 700.00
2026/08/31 19:49:12.982, 0, 0, 0, 73.89, 700.00
2026/08/31 19:49:12.986, 1, 5599, 23, 148.76, 700.00
2026/08/31 19:49:12.989, 2, 0, 0, 74.62, 700.00
2026/08/31 19:49:12.994, 3, 0, 0, 75.04, 700.00
2026/08/31 19:49:12.999, 4, 0, 0, 80.01, 700.00
2026/08/31 19:49:13.004, 5, 5845, 19, 130.43, 700.00
2026/08/31 19:49:13.007, 6, 5931, 20, 131.18, 700.00
2026/08/31 19:49:13.010, 7, 0, 0, 72.76, 700.00
2026/08/31 19:49:18.201, 0, 0, 0, 73.91, 700.00
2026/08/31 19:49:18.207, 1, 5599, 23, 147.78, 700.00
2026/08/31 19:49:18.210, 2, 0, 0, 74.54, 700.00
2026/08/31 19:49:18.213, 3, 0, 0, 74.96, 700.00
2026/08/31 19:49:18.220, 4, 0, 0, 80.00, 700.00
2026/08/31 19:49:18.227, 5, 5845, 19, 130.79, 700.00
2026/08/31 19:49:18.231, 6, 5931, 20, 132.23, 700.00
2026/08/31 19:49:18.235, 7, 0, 0, 72.72, 700.00
2026/08/31 19:49:23.427, 0, 0, 0, 73.87, 700.00
2026/08/31 19:49:23.431, 1, 5599, 24, 147.77, 700.00
2026/08/31 19:49:23.434, 2, 0, 0, 74.55, 700.00
2026/08/31 19:49:23.439, 3, 0, 0, 74.96, 700.00
2026/08/31 19:49:23.443, 4, 0, 0, 79.97, 700.00
2026/08/31 19:49:23.446, 5, 5845, 19, 130.80, 700.00
2026/08/31 19:49:23.450, 6, 5931, 20, 133.48, 700.00
2026/08/31 19:49:23.453, 7, 0, 0, 72.71, 700.00
2026/08/31 19:49:28.645, 0, 0, 0, 73.91, 700.00
2026/08/31 19:49:28.650, 1, 5599, 24, 148.26, 700.00
2026/08/31 19:49:28.653, 2, 0, 0, 74.55, 700.00
2026/08/31 19:49:28.659, 3, 0, 0, 74.89, 700.00
2026/08/31 19:49:28.664, 4, 0, 0, 79.91, 700.00
2026/08/31 19:49:28.669, 5, 5845, 19, 130.54, 700.00
2026/08/31 19:49:28.674, 6, 5931, 21, 133.52, 700.00
2026/08/31 19:49:28.679, 7, 0, 0, 72.68, 700.00
2026/08/31 19:49:33.892, 0, 0, 0, 73.85, 700.00
2026/08/31 19:49:33.899, 1, 5935, 11, 128.32, 700.00
2026/08/31 19:49:33.903, 2, 0, 0, 74.53, 700.00
2026/08/31 19:49:33.909, 3, 0, 0, 74.91, 700.00
2026/08/31 19:49:33.915, 4, 0, 0, 79.91, 700.00
2026/08/31 19:49:33.920, 5, 5845, 19, 130.24, 700.00
2026/08/31 19:49:33.925, 6, 5931, 21, 135.17, 700.00
2026/08/31 19:49:33.929, 7, 0, 0, 72.64, 700.00
2026/08/31 19:49:39.132, 0, 0, 0, 73.84, 700.00
2026/08/31 19:49:39.138, 1, 5935, 8, 128.53, 700.00
2026/08/31 19:49:39.142, 2, 0, 0, 74.50, 700.00
2026/08/31 19:49:39.161, 3, 0, 0, 74.89, 700.00
2026/08/31 19:49:39.166, 4, 0, 0, 79.90, 700.00
2026/08/31 19:49:39.172, 5, 0, 0, 121.23, 700.00
2026/08/31 19:49:39.178, 6, 5931, 21, 135.36, 700.00
2026/08/31 19:49:39.182, 7, 0, 0, 72.58, 700.00
2026/08/31 19:49:47.027, 0, 0, 0, 73.86, 700.00
2026/08/31 19:49:47.045, 1, 5935, 19, 134.95, 700.00
2026/08/31 19:49:47.105, 2, 0, 0, 74.45, 700.00
2026/08/31 19:49:47.129, 3, 0, 0, 74.84, 700.00
2026/08/31 19:49:47.149, 4, 0, 0, 79.92, 700.00
2026/08/31 19:49:47.210, 5, 0, 0, 76.10, 700.00
2026/08/31 19:49:47.235, 6, 0, 0, 123.17, 700.00
2026/08/31 19:49:47.311, 7, 0, 0, 72.56, 700.00
2026/08/31 19:49:52.631, 0, 0, 0, 73.86, 700.00
2026/08/31 19:49:52.635, 1, 5935, 19, 134.66, 700.00
2026/08/31 19:49:52.639, 2, 0, 0, 74.47, 700.00
2026/08/31 19:49:52.642, 3, 0, 0, 74.80, 700.00
2026/08/31 19:49:52.646, 4, 0, 0, 79.95, 700.00
2026/08/31 19:49:52.649, 5, 0, 0, 76.01, 700.00
2026/08/31 19:49:52.653, 6, 0, 0, 75.75, 700.00
2026/08/31 19:49:52.656, 7, 0, 0, 72.57, 700.00
2026/08/31 19:49:57.925, 0, 0, 0, 73.83, 700.00
2026/08/31 19:49:57.929, 1, 5935, 19, 134.74, 700.00
2026/08/31 19:49:57.934, 2, 0, 0, 74.48, 700.00
2026/08/31 19:49:57.942, 3, 0, 0, 74.81, 700.00
2026/08/31 19:49:57.945, 4, 0, 0, 79.84, 700.00
2026/08/31 19:49:57.948, 5, 0, 0, 75.97, 700.00
2026/08/31 19:49:57.952, 6, 0, 0, 75.63, 700.00
2026/08/31 19:49:57.959, 7, 0, 0, 72.58, 700.00
2026/08/31 19:50:03.228, 0, 0, 0, 73.84, 700.00
2026/08/31 19:50:03.232, 1, 5935, 19, 135.58, 700.00
2026/08/31 19:50:03.239, 2, 0, 0, 74.47, 700.00
2026/08/31 19:50:03.244, 3, 0, 0, 74.79, 700.00
2026/08/31 19:50:03.248, 4, 0, 0, 79.81, 700.00
2026/08/31 19:50:03.251, 5, 0, 0, 75.90, 700.00
2026/08/31 19:50:03.255, 6, 0, 0, 75.54, 700.00
2026/08/31 19:50:03.262, 7, 0, 0, 72.53, 700.00
2026/08/31 19:50:08.484, 0, 0, 0, 73.86, 700.00
2026/08/31 19:50:08.488, 1, 5935, 19, 135.07, 700.00
2026/08/31 19:50:08.498, 2, 0, 0, 74.44, 700.00
2026/08/31 19:50:08.504, 3, 0, 0, 74.77, 700.00
2026/08/31 19:50:08.509, 4, 0, 0, 79.75, 700.00
2026/08/31 19:50:08.515, 5, 0, 0, 75.84, 700.00
2026/08/31 19:50:08.521, 6, 0, 0, 75.48, 700.00
2026/08/31 19:50:08.526, 7, 0, 0, 72.54, 700.00
2026/08/31 19:50:13.736, 0, 0, 0, 73.85, 700.00
2026/08/31 19:50:13.742, 1, 5935, 19, 134.95, 700.00
2026/08/31 19:50:13.745, 2, 0, 0, 74.42, 700.00
2026/08/31 19:50:13.748, 3, 0, 0, 74.77, 700.00
2026/08/31 19:50:13.751, 4, 0, 0, 79.70, 700.00
2026/08/31 19:50:13.755, 5, 0, 0, 75.83, 700.00
2026/08/31 19:50:13.760, 6, 0, 0, 75.43, 700.00
2026/08/31 19:50:13.765, 7, 0, 0, 72.53, 700.00
2026/08/31 19:50:18.967, 0, 0, 0, 73.80, 700.00
