timestamp,index,memory_used_mib,utilization_gpu_percent,power_draw_w,power_limit_w
2026/08/31 19:42:12.456, 6, 5933, 19, 129.04, 700.00
2026/08/31 19:42:12.459, 7, 5817, 19, 126.75, 700.00
2026/08/31 19:42:17.591, 0, 0, 0, 73.99, 700.00
2026/08/31 19:42:17.595, 1, 5599, 20, 140.79, 700.00
2026/08/31 19:42:17.598, 2, 0, 0, 74.66, 700.00
2026/08/31 19:42:17.601, 3, 5577, 19, 131.59, 700.00
2026/08/31 19:42:17.604, 4, 4451, 18, 134.95, 700.00
2026/08/31 19:42:17.606, 5, 5845, 20, 131.01, 700.00
2026/08/31 19:42:17.608, 6, 5933, 19, 129.53, 700.00
2026/08/31 19:42:17.611, 7, 0, 0, 118.61, 700.00
2026/08/31 19:42:22.749, 0, 0, 0, 73.99, 700.00
2026/08/31 19:42:22.754, 1, 5599, 21, 141.05, 700.00
2026/08/31 19:42:22.756, 2, 0, 0, 74.59, 700.00
2026/08/31 19:42:22.759, 3, 5577, 20, 132.50, 700.00
2026/08/31 19:42:22.762, 4, 0, 0, 80.74, 700.00
2026/08/31 19:42:22.765, 5, 5845, 19, 131.96, 700.00
2026/08/31 19:42:22.767, 6, 5933, 19, 128.75, 700.00
2026/08/31 19:42:22.769, 7, 0, 0, 73.03, 700.00
2026/08/31 19:42:27.911, 0, 0, 0, 73.95, 700.00
2026/08/31 19:42:27.915, 1, 5599, 21, 143.00, 700.00
2026/08/31 19:42:27.917, 2, 0, 0, 74.58, 700.00
2026/08/31 19:42:27.920, 3, 0, 0, 110.35, 700.00
2026/08/31 19:42:27.924, 4, 0, 0, 80.52, 700.00
2026/08/31 19:42:27.927, 5, 5845, 19, 132.89, 700.00
2026/08/31 19:42:27.929, 6, 5933, 19, 131.39, 700.00
2026/08/31 19:42:27.932, 7, 0, 0, 72.95, 700.00
2026/08/31 19:42:33.072, 0, 0, 0, 73.97, 700.00
2026/08/31 19:42:33.077, 1, 5599, 21, 142.94, 700.00
2026/08/31 19:42:33.079, 2, 0, 0, 74.59, 700.00
2026/08/31 19:42:33.082, 3, 0, 0, 74.99, 700.00
2026/08/31 19:42:33.085, 4, 0, 0, 80.52, 700.00
2026/08/31 19:42:33.089, 5, 5845, 20, 130.29, 700.00
2026/08/31 19:42:33.091, 6, 5933, 19, 131.11, 700.00
2026/08/31 19:42:33.094, 7, 0, 0, 72.89, 700.00
2026/08/31 19:42:38.233, 0, 0, 0, 73.97, 700.00
2026/08/31 19:42:38.237, 1, 5599, 22, 143.26, 700.00
2026/08/31 19:42:38.239, 2, 0, 0, 74.60, 700.00
2026/08/31 19:42:38.242, 3, 0, 0, 74.90, 700.00
2026/08/31 19:42:38.245, 4, 0, 0, 80.30, 700.00
2026/08/31 19:42:38.248, 5, 0, 0, 124.54, 700.00
2026/08/31 19:42:38.250, 6, 5933, 19, 130.92, 700.00
2026/08/31 19:42:38.253, 7, 0, 0, 72.85, 700.00
2026/08/31 19:42:45.706, 0, 0, 0, 73.91, 700.00
2026/08/31 19:42:46.100, 1, 5599, 22, 145.51, 700.00
2026/08/31 19:42:46.216, 2, 0, 0, 74.51, 700.00
2026/08/31 19:42:46.229, 3, 0, 0, 74.80, 700.00
2026/08/31 19:42:46.306, 4, 0, 0, 80.34, 700.00
